,mood,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo
1766,focus,76N81Kjyn0CLyjyU6a7sUg,0.536,0.0655,5,-18.886,0,0.0506,0.995,0.95,0.0692,117.105
1767,focus,41tIf2rMJfYKpsZpU0Mj5M,0.223,0.0394,3,-32.371,1,0.0384,0.99,0.897,0.0917,113.387
1768,focus,6AG03RXCk6TqJwg5foivCU,0.262,0.0473,10,-26.043,0,0.0503,0.993,0.892,0.291,157.606
1769,focus,4uImsVwiffjf75VY8NStFN,0.609,0.096,2,-27.349,1,0.0515,0.995,0.962,0.805,123.106
1770,focus,2U98faYK9ltVgZix2ZxZKC,0.23,0.015,7,-31.28,1,0.0446,0.994,0.935,0.167,122.219
1771,focus,6ZolaAx9dpXGBDlD83TGAT,0.25,0.13,5,-25.726,0,0.0428,0.987,0.926,0.0505,114.73
1772,focus,5FRKQvwwsBVwHKfG5QuL4h,0.367,0.0679,5,-26.149,0,0.0315,0.975,0.873,0.245,67.841
1773,focus,3NJ3rJfgSHeRqM9Fz12lLJ,0.259,0.0491,10,-24.068,1,0.0372,0.959,0.946,0.163,74.514
1774,focus,3q0OFkCGpCB8XND1BKnnkL,0.243,0.0785,10,-23.19,0,0.0391,0.992,0.926,0.195,181.135
1775,focus,283b63a2Vz7UwLFGiPNcln,0.292,0.0102,8,-30.843,1,0.042,0.996,0.974,0.117,137.4
1776,focus,4RDQIAeLFsElt58FvN4m6B,0.304,0.0106,6,-25.948,0,0.0384,0.992,0.941,0.298,176.994
1777,focus,6mib8jl6fASfaAahkDoCr8,0.355,0.0117,8,-32.75,0,0.0412,0.995,0.891,0.161,124.238
1778,focus,64IBUAyeOxHHtV2VNl6CQ3,0.501,0.0921,3,-26.609,1,0.0459,0.996,0.951,0.175,139.14
1779,focus,4FMvhK7BUYaGJbT8zOJ7LH,0.374,0.0489,9,-29.362,0,0.0357,0.996,0.902,0.357,97.813
1780,focus,6AMskZ3bXPZ68yRaqL6MeL,0.478,0.0575,8,-28.077,1,0.0411,0.981,0.919,0.258,112.946
1781,focus,4YJFGtMJbQsPtBFNaLVJVy,0.254,0.0676,6,-25.865,1,0.0362,0.98,0.93,0.618,218.971
1782,focus,5UJtLkVsd0vcJuFdUNcpks,0.32,0.0227,3,-26.848,1,0.0418,0.989,0.911,0.0391,126.936
1783,focus,4bi0GnPBgHmlqb5OtXk9oE,0.225,0.127,5,-23.39,0,0.0509,0.984,0.947,0.198,184.56
1784,focus,17kS1C8S66paes4e3YNYsb,0.556,0.0816,11,-27.104,0,0.0351,0.996,0.888,0.354,150.067
1785,focus,0KuTiAtn3Dx74iJfTJknWt,0.317,0.0501,2,-27.141,1,0.0363,0.995,0.9,0.241,74.31
1786,focus,7insrNcRlTVhOZLKdZPoUq,0.218,0.00845,6,-31.658,1,0.0443,0.992,0.804,0.272,68.802
1787,focus,7wksCozvMX6I0imUoTWBCE,0.503,0.0409,3,-30.746,1,0.0498,0.98,0.851,0.485,120.425
1788,focus,000tG7ZCNMDFLzIxobVSUZ,0.431,0.0486,6,-23.585,1,0.0334,0.994,0.906,0.345,156.648
1789,focus,2YIC6Cp33wgMVEYruivCuH,0.472,0.124,10,-22.252,1,0.041,0.967,0.917,0.0759,109.567
1790,focus,73Cydqs0F5L35I3Qowtluk,0.268,0.0225,5,-30.04,0,0.0367,0.99,0.874,0.129,140.059
1791,focus,6FEpVWSgpAadjPVuKNwCcx,0.222,0.0326,3,-26.193,1,0.0371,0.991,0.907,0.136,156.849
1792,focus,3lHhDgHyTDL6A9WEss4GY4,0.173,0.126,0,-24.302,1,0.0309,0.977,0.909,0.324,169.485
1793,focus,3c0jigaQuhR3R4c6RGX6Ao,0.383,0.00952,5,-24.973,1,0.063,0.994,0.926,0.0865,135.194
1794,focus,6M97uxgvb8dEPDIetC7OgD,0.275,0.00943,4,-31.218,0,0.0521,0.995,0.872,0.165,94.092
1795,focus,5PhZsptr69P2co6x4oldeg,0.329,0.148,5,-22.748,1,0.0393,0.989,0.86,0.113,136.926
1796,focus,7kAf6Xha70vAio4LsIhJqT,0.399,0.0275,10,-29.741,1,0.0353,0.991,0.865,0.12,111.603
1797,focus,2sxEgzrFsAjBq0Yf3PBIfI,0.618,0.173,2,-25.087,1,0.0446,0.986,0.909,0.287,114.903
1798,focus,0KS4fyufVM7bNkyTKnL07p,0.387,0.0308,11,-24.424,1,0.0426,0.983,0.926,0.0952,114.928
1799,focus,3EhHWAEZpRI78OtJEPoabw,0.369,0.0447,0,-27.445,1,0.04,0.993,0.889,0.0815,136.026
1800,focus,5kRBxcHNbWOUFvv15I0dMP,0.444,0.0508,5,-28.789,1,0.0395,0.993,0.894,0.271,132.664
1801,focus,0JdJYYA2fjAGplb5VLYL07,0.424,0.0577,5,-25.12,0,0.0428,0.991,0.902,0.11,114.351
1802,focus,5GyjHp84kMfV0ecHLNd8WD,0.338,0.0242,1,-24.232,1,0.042,0.984,0.893,0.0523,94.096
1803,focus,2uiKpgfOX9OHiE6UuYAkU8,0.246,0.172,9,-20.009,0,0.0425,0.985,0.928,0.331,132.001
1804,focus,1V4B9Kcn17i4rIVXvlEXco,0.318,0.0629,0,-24.465,1,0.0399,0.981,0.935,0.111,118.339
1805,focus,6sfddrMHU0zljVevQLa4dg,0.356,0.0179,10,-21.107,0,0.0378,0.993,0.911,0.0812,110.742
1806,focus,15BXZpDEzGSoKRdqvEieXQ,0.295,0.0693,4,-25.177,1,0.0357,0.99,0.909,0.262,118.817
1807,focus,60bojdGBpwUfilmhILcPsK,0.281,0.0217,0,-31.503,0,0.0387,0.996,0.857,0.125,91.28
1808,focus,6SO2Oh12IbukgnkeSBOxW9,0.245,0.0348,9,-27.705,0,0.0363,0.991,0.831,0.118,136.574
1809,focus,0EFseo68EYQE7wptYPTuMG,0.208,0.0319,3,-27.837,1,0.0409,0.987,0.932,0.0379,94.942
1810,focus,5ZCVigQ6yH25D61oA2fE4T,0.376,0.0145,3,-30.0,1,0.0418,0.994,0.883,0.51,136.949
1811,focus,4vLkjOq0df258sEL7zrtE0,0.379,0.0591,3,-27.298,1,0.0339,0.988,0.932,0.428,109.679
1812,focus,0uMmijzW30VDvVLSCewVHR,0.368,0.0109,6,-27.149,1,0.0332,0.99,0.866,0.0459,170.072
1813,focus,6qeY26kCmlIzpLZVibJU4M,0.292,0.00456,0,-28.648,1,0.038,0.992,0.893,0.239,70.715
1814,focus,6S5Nl4Hp7D2ypkGPzUqbTg,0.28,0.0791,11,-24.851,0,0.0497,0.994,0.951,0.154,150.045
1815,focus,68VIEpxFC0LiJbHRb0LcE2,0.369,0.0827,3,-25.838,0,0.0381,0.987,0.903,0.208,104.521
1816,focus,7zIIyNRGYpFSCtEf2SfcrL,0.329,0.0229,6,-26.391,0,0.0388,0.984,0.91,0.074,107.115
1817,focus,1ZxqvIpfcqYDcV4nP6jxms,0.216,0.0819,9,-26.17,1,0.0444,0.994,0.954,0.0911,71.07
1818,focus,4h5GTzoptGcmml3VwBkP6t,0.382,0.148,9,-26.786,0,0.0318,0.979,0.866,0.41,131.685
1819,focus,6Y6xWTWRzij8b6qcRbOnDh,0.163,0.149,0,-24.412,0,0.0367,0.967,0.914,0.351,161.187
1820,focus,09xhHABxdKi798ORUSbor5,0.303,0.0554,3,-26.195,1,0.0713,0.995,0.923,0.494,201.791
1821,focus,4Uke8Qv2jsLGq2pKSXjSXO,0.313,0.111,8,-32.044,1,0.0484,0.994,0.916,0.0823,115.681
1822,focus,0c5hNxzYagIuyNTjW4Fzux,0.281,0.0122,2,-24.301,1,0.0378,0.992,0.94,0.048,67.412
1823,focus,1RWxd1knHYMwGKdbb241an,0.297,0.0805,0,-23.362,0,0.0343,0.927,0.884,0.259,100.618
1824,focus,189bSU4PyM7leuL73h0tc3,0.578,0.056,0,-23.887,1,0.0314,0.993,0.883,0.35,103.972
1825,focus,23ySDJ9m6BLY13Bju0t3VE,0.189,0.00495,2,-29.069,0,0.0409,0.994,0.928,0.262,168.262
1826,focus,5jXA67Q4thnNLEDxMzu9QE,0.398,0.105,11,-19.467,0,0.0372,0.972,0.918,0.173,83.716
1827,focus,5qHa8gZdBKxvseAyE2R2qe,0.414,0.128,2,-24.615,1,0.0461,0.993,0.954,0.139,112.439
1828,focus,1eejuS5rMjtFeVF6DEzkTf,0.36,0.063,9,-27.207,0,0.0453,0.989,0.897,0.199,123.687
1829,focus,0pdWIu5FMVfPECxtZIV1Py,0.496,0.00421,8,-29.396,1,0.0377,0.995,0.952,0.0682,71.416
1830,focus,3qROrX6c2jW9lArTRnAKGf,0.436,0.0151,10,-19.251,0,0.0517,0.992,0.93,0.0393,110.407
1831,focus,3GXXTCrbeSnCCeex84gUnX,0.341,0.0573,1,-26.771,1,0.0412,0.992,0.899,0.36,112.874
1832,focus,42ozgVjsCxPmH6vSFTXAHW,0.222,0.0449,9,-29.78,1,0.0755,0.995,0.95,0.452,201.559
1833,focus,0W9zDuwcQaRyxk7Z4peRmM,0.443,0.116,1,-25.785,1,0.0429,0.982,0.861,0.221,105.753
1834,focus,3xE0JN7dBupo1lrr6WvZSl,0.482,0.103,2,-28.133,0,0.0315,0.987,0.909,0.308,107.59
1835,focus,2thjkJYDib3bBieR81IkNK,0.13,0.103,6,-22.23,0,0.0405,0.984,0.928,0.0381,150.667
1836,focus,6VaWHjTTcKiPjWEkejHkMR,0.373,0.112,7,-22.063,1,0.0428,0.992,0.914,0.501,110.651
1837,focus,6KZtv7JVe8fKXaIHPj3Gb2,0.561,0.0236,6,-29.608,1,0.0639,0.995,0.928,0.181,125.029
1838,focus,3mLVz3Hbb4wD3TV7eY5W4z,0.249,0.0136,0,-32.011,0,0.0465,0.994,0.88,0.0881,126.148
1839,focus,2PUtuAXHytwU78K90xLpcJ,0.264,0.012,0,-25.53,1,0.0392,0.993,0.929,0.0347,69.84
1840,focus,5ua7qZZVNiysfAbcN5IS6e,0.443,0.00669,6,-28.435,1,0.0411,0.996,0.959,0.198,109.066
1841,focus,4fmG6hh126lwv3IKzXM1gD,0.351,0.119,4,-26.665,0,0.0311,0.995,0.894,0.323,136.814
1842,focus,5Xihr5cDsWzZoAXDYXIyQT,0.348,0.159,4,-20.835,0,0.0376,0.99,0.937,0.108,122.842
1843,focus,4gMk88vLEk2ecyYjdNPZpm,0.349,0.0977,8,-24.791,0,0.0334,0.972,0.926,0.288,113.111
1844,focus,17DJuwGNugAo1UzfyA7On8,0.589,0.221,7,-20.79,1,0.0465,0.986,0.911,0.0986,112.102
1845,focus,1SHZMSLi7z0lNlo6ljl0PC,0.452,0.0358,0,-30.801,1,0.0604,0.996,0.923,0.164,125.196
1846,focus,0SQETkWleYzqYASQ2WPxxZ,0.387,0.0541,8,-22.343,1,0.0333,0.99,0.932,0.337,135.858
1847,focus,7JVjcxfs9CG6Ozlmibdrkl,0.215,0.0223,7,-28.528,0,0.0432,0.991,0.922,0.253,166.528
1848,focus,6bt1Qb3CCzQkXkXu3FzEeX,0.451,0.11,9,-29.814,1,0.0344,0.983,0.928,0.246,98.961
1849,focus,3U7ITXsh5lsZXbYheMBpdY,0.344,0.0244,4,-24.601,1,0.0504,0.993,0.905,0.153,133.685
1850,focus,7hZ4eFcmRflUR91crFQrxK,0.337,0.039,4,-30.932,1,0.045,0.728,0.785,0.0294,140.141
1851,focus,6cfuBECGdDOtVCsYNU0tdy,0.153,0.0317,5,-33.014,1,0.057,0.875,0.884,0.0345,75.59
1852,focus,3ZQ5luO4yWFWf6GTp7P78b,0.0639,0.039,4,-29.624,0,0.0453,0.984,0.947,0.0387,48.243
1853,focus,3ocQGhNuWunmbDK1IYzVBD,0.159,0.0862,1,-29.742,1,0.0489,0.764,0.584,0.0291,79.533
1854,focus,2ayFHCjDIFtxjnyzDCt1J6,0.057,0.00369,4,-37.269,1,0.0626,0.186,0.8,0.038,48.675
1855,focus,4bFFRIFI3T3e03sLl6iG7W,0.121,0.018,7,-32.574,1,0.0454,0.871,0.589,0.0366,96.144
1856,focus,2NkwIK3b3tqTcjqmWbUM5M,0.143,0.0208,5,-36.415,1,0.0408,0.894,0.945,0.03,139.881
1857,focus,1yJPgthQTuA2AnuzAykO8Z,0.0807,0.0332,5,-32.323,0,0.0459,0.72,0.751,0.0306,171.338
1858,focus,1phOmHd9mYpXut6FsUXo60,0.177,0.000448,2,-30.79,1,0.0741,0.976,0.482,0.0282,135.17
1859,focus,4f2GInNlgh8zlg2KDVyYii,0.343,0.0333,8,-37.75,1,0.0466,0.82,0.971,0.0281,139.988
1860,focus,2EkF4GWkfGmZpoQRI4qgi2,0.341,0.027,11,-31.32,1,0.0462,0.796,0.82,0.163,140.03
1861,focus,6yDMWJ9KFUtFkQndXVVJry,0.19,0.0778,7,-29.869,1,0.0442,0.893,0.516,0.0306,70.109
1862,focus,3H9TQiTijyVfgeTGkFR918,0.136,0.0605,1,-31.812,0,0.0472,0.819,0.684,0.0346,143.242
1863,focus,7aYJz2VkCYykD2VnRM83A9,0.162,0.0308,8,-31.217,1,0.0447,0.765,0.724,0.0362,75.575
1864,focus,6sdB0fMk2Kcu1mgJ5gQ47Z,0.224,0.0715,9,-29.128,1,0.0424,0.846,0.899,0.0333,139.478
1865,focus,67VwwXXg1k6cEMFX1rpGoo,0.177,0.0292,7,-34.392,1,0.0668,0.859,0.945,0.0772,120.22
1866,focus,2UITlqXM467haohWgPffAT,0.146,0.0138,7,-33.87,1,0.0531,0.809,0.815,0.102,143.265
1867,focus,1TgKmz3xe3YR39szc6h9mD,0.22,0.0189,7,-33.544,1,0.0587,0.933,0.904,0.349,72.428
1868,focus,0GQGtKd9Zx6NHeR3QY1aPI,0.0695,0.0501,7,-31.362,1,0.0448,0.898,0.833,0.0356,77.731
1869,focus,04PRD2qaoBxM6mGN0ItIef,0.238,0.042,2,-27.59,1,0.0392,0.92,0.909,0.0761,80.597
1870,focus,5lxnti3weqO2Pf38xiQcj1,0.164,0.0307,9,-32.239,1,0.0462,0.857,0.809,0.0318,129.256
1871,focus,4m9mcrSgs6uJk8ddws1Yz7,0.163,0.0295,0,-29.83,0,0.0515,0.868,0.424,0.0523,70.496
1872,focus,6uMJeQ4uEml6dT4DQuxBEG,0.0844,0.031,5,-32.058,1,0.0483,0.798,0.869,0.0773,84.709
1873,focus,2Qme02owJbj1RXzZd7fiWM,0.195,0.0127,9,-30.8,0,0.0499,0.826,0.827,0.14,71.424
1874,focus,5kagVj2KD9SZ7frebran62,0.213,0.0741,0,-34.037,1,0.0435,0.854,0.931,0.0279,140.007
1875,focus,6hYIZ3STECmS3aIZFY9sGF,0.153,0.0417,10,-32.318,1,0.0369,0.793,0.832,0.0356,134.697
1876,focus,2mUxbRuJlnNCBmX9vbIcYM,0.253,0.0436,8,-29.357,1,0.0443,0.85,0.641,0.0317,139.835
1877,focus,0L3ARein2jfL2XZtMz3ihw,0.196,0.0542,5,-35.743,1,0.0823,0.931,0.972,0.527,139.262
1878,focus,2O0gaBmFsBZXUlG8CMiMyq,0.218,0.0282,3,-30.323,0,0.0613,0.985,0.79,0.379,75.195
1879,focus,5Tpj6QisPBZiIrBVtwOvei,0.319,0.0997,5,-28.167,1,0.0446,0.781,0.578,0.0356,139.93
1880,focus,0D32zKm96iknCXO4fZDZKe,0.431,0.4,0,-28.035,1,0.0819,0.416,0.616,0.539,90.252
1881,focus,2dThqaC8wrCy5iFEaJ2iyM,0.167,0.0336,11,-34.907,1,0.0514,0.772,0.911,0.0362,127.119
1882,focus,5LClC3g56RONSzKN7QG56c,0.0827,0.0148,1,-35.887,1,0.0781,0.847,0.925,0.331,73.822
1883,focus,7gI5bxKKzvPPpL8qxrlPd6,0.256,0.0269,11,-28.214,1,0.0513,0.866,0.905,0.11,69.187
1884,focus,0SEvk8gI3L48Vtq1ZbUZNp,0.176,0.149,2,-27.705,0,0.0532,0.095,0.846,0.0273,125.054
1885,focus,0L891QoEP3x5kztTjg0HNk,0.145,0.0469,5,-31.497,1,0.0429,0.915,0.765,0.0356,139.441
1886,focus,2b73pXF92rsFndS7FxeQ68,0.0663,0.0638,6,-40.382,0,0.515,0.793,0.968,0.961,71.758
1887,focus,2i3i2pnpF9atvlv9WsZjGO,0.108,0.0169,7,-28.21,1,0.0403,0.95,0.957,0.0322,70.554
1888,focus,4lJDq74K2vzwSnYGoLvSjJ,0.146,0.039,1,-32.294,1,0.0475,0.823,0.426,0.0355,71.802
1889,focus,7AY5D9sxUTWBUv4U0Gqe4Q,0.287,0.0412,7,-26.553,1,0.0429,0.993,0.866,0.14,65.614
1890,focus,4UDj4H6F7maZirCU6SJRJs,0.155,0.0216,9,-28.735,0,0.039,0.895,0.75,0.0317,84.851
1891,focus,0yYhK3Sq3aBcaLrKID4Gxu,0.154,0.0269,11,-32.075,1,0.0465,0.764,0.839,0.035,74.157
1892,focus,5YQrkEoSX6e7vH0vnAeXir,0.0688,0.0742,11,-27.379,1,0.0474,0.852,0.834,0.0341,69.66
1893,focus,7seRq8qoJ9azBAwuQ6ugP3,0.167,0.0869,9,-34.234,1,0.0403,0.835,0.847,0.0327,91.961
1894,focus,4ZS95DukI777txcfftpDF1,0.167,0.101,2,-24.584,1,0.0628,0.938,0.75,0.0314,74.424
1895,focus,2gmVwgaGyRtXdyRZIWBVuO,0.12,0.0235,0,-27.758,1,0.0359,0.823,0.659,0.0299,70.611
1896,focus,1fndXvZoBcl79HeMR5MZ6Q,0.158,0.0331,0,-28.222,1,0.0705,0.83,0.44,0.0652,141.96
1897,focus,1u1kONz4ovjXZPuqviATwU,0.151,0.058,9,-31.152,1,0.0465,0.891,0.726,0.036,138.521
1898,focus,1GC9GHrhIOKCnPDaSA4a8E,0.195,0.00891,1,-35.401,1,0.0732,0.879,0.769,0.0336,127.853
1899,focus,1cJ3wyU5cwNv2CjZWK75uM,0.163,0.057,7,-29.378,1,0.0508,0.289,0.871,0.035,72.442
1900,focus,05KUQBN6Kewi1X4XIdGTzV,0.0743,0.0227,3,-25.743,1,0.0523,0.832,0.932,0.0287,80.956
1901,focus,1kaogg2CPZHgT4yafdj205,0.111,0.0301,5,-26.23,1,0.093,0.765,0.898,0.0755,68.069
1902,focus,5H3uEH7H46rHDfCmwmKgmR,0.277,0.00345,8,-37.835,1,0.0547,0.899,0.924,0.0744,64.622
1903,focus,0lkzynfIVpyaY80ARPIFwy,0.0733,0.012,2,-28.885,1,0.0567,0.996,0.99,0.0307,176.654
1904,focus,5W5QowDNS0jyWGV3SfYmgR,0.16,0.0115,2,-28.877,1,0.0576,0.996,0.987,0.0303,67.979
1905,focus,1I4eSbuHixX9quSXmnPbxg,0.163,0.024,0,-32.207,1,0.0428,0.925,0.793,0.0372,130.992
1906,focus,6pB1rlj3t9CyyQ39LETvnc,0.229,0.00474,3,-32.968,1,0.0675,0.845,0.716,0.0323,65.328
1907,focus,4YIUdBVmNnowkHiXLivf2c,0.177,0.108,2,-23.699,1,0.0397,0.97,0.983,0.0372,79.978
1908,focus,57QUuHrWZz08HialRptMC4,0.169,0.00703,3,-33.925,1,0.0594,0.979,0.322,0.0269,136.396
1909,focus,2pEUPa9lNnslB1BTLHsqdT,0.644,0.0401,0,-27.983,1,0.0834,0.988,0.978,0.0384,113.311
1910,focus,7qikjgjcQ3ZVcI1miI6kKi,0.135,0.142,2,-22.576,1,0.0481,0.956,0.967,0.0156,142.889
1911,focus,5PAaFKTE805BoyJpey6OJK,0.161,0.136,6,-19.451,0,0.0474,0.155,0.812,0.0565,89.028
1912,focus,0hLcX0NrcLCoNPINrc7mQR,0.147,0.0561,7,-30.137,1,0.0458,0.939,0.414,0.0259,142.787
1913,focus,1vgFYFKf5GYUmHtT1mdvNv,0.0731,0.00206,4,-35.548,1,0.0845,0.683,0.943,0.33,174.679
1914,focus,6BPBWr22soFpPGQC2AJjqX,0.155,0.0964,0,-24.57,1,0.0342,0.922,0.813,0.0778,106.351
1915,focus,0kPZg7OK7ONxWXhXpg1m5U,0.17,0.076,4,-24.882,0,0.0401,0.996,0.978,0.0372,71.026
1916,focus,2xP0X340p1DXVDpie2iczv,0.303,0.0518,9,-29.171,0,0.056,0.994,0.91,0.166,71.984
1917,focus,07HJu7NuUxcZTFSHvQEXCu,0.147,0.0426,0,-26.037,1,0.0439,0.902,0.499,0.0729,141.647
1918,focus,3ecLObZD4KDhSTokl9HGOS,0.079,0.0202,10,-33.327,0,0.0525,0.837,0.715,0.159,79.664
1919,focus,3EsZlB4qvj5WOzM9X7h28H,0.166,0.0074,0,-33.464,1,0.0594,0.995,0.995,0.0227,143.829
1920,focus,1yOlQ6v0E3Jgo9iY0dtMyQ,0.205,0.121,10,-16.988,0,0.0489,0.713,0.939,0.0283,71.895
1921,focus,4uTDjinJd0UitcEocsJwjh,0.106,0.0367,3,-24.917,1,0.152,0.893,0.808,0.58,77.667
1922,focus,3ZcqjY98vyCdhQb5VucIO3,0.35,0.019,7,-31.312,1,0.176,0.962,0.911,0.064,67.939
1923,focus,37cJqEBAta7bLXqVmwTiG4,0.192,0.0351,5,-25.833,1,0.126,0.939,0.961,0.36,116.928
1924,focus,6ZpnVExLgleeWslKjvGVhx,0.0997,0.0444,0,-19.265,1,0.0668,0.979,0.967,0.0292,66.513
1925,focus,19TGWSV1jpgTRxb6N37BdA,0.146,0.192,8,-13.113,1,0.041,0.0178,0.829,0.0266,83.235
1926,focus,6PZ30RDmMNcgNwTrQEO86m,0.182,0.0362,5,-30.219,1,0.0348,0.869,0.73,0.0532,68.265
1927,focus,5atzZuwR5UNZSCxkblkX2p,0.183,0.0522,4,-26.128,1,0.0552,0.995,0.997,0.0221,68.155
1928,focus,4AVTXON0uHQZFvtzrAEo4K,0.158,0.039,0,-26.082,1,0.0616,0.892,0.54,0.0324,136.888
1929,focus,1MIz2SmiVMvdQ62N8su8H0,0.153,0.0343,2,-23.779,0,0.0523,0.995,0,0.0223,134.63
1930,focus,18qbDygFJvaOzrm4InKfoE,0.0998,0.0533,0,-25.526,1,0.045,0.885,0.901,0.0219,90.168
1931,focus,0uRm6jCU2HMQmrIeqOfJC7,0.152,0.000127,0,-39.912,1,0.0573,0.941,0.957,0.035,134.404
1932,focus,7FqzKYClGACfIYBRvm3zWS,0.25,0.00664,1,-36.729,1,0.0464,0.99,0.883,0.0279,144.419
1933,focus,3et4uol01cVbEyNZH3oZQe,0.253,0.0292,1,-32.717,1,0.045,0.976,0.547,0.0378,79.332
1934,focus,3TFbIkQPYihgiDl4CkFdBC,0.172,0.0379,0,-34.829,1,0.051,0.982,0.892,0.0244,67.265
1935,focus,42Dri0LyczZglaXKep1A9H,0.201,0.0744,7,-21.266,1,0.0539,0.929,0.909,0.155,78.591
1936,focus,2Rtv0REDArZp40lQjy4NgO,0.421,0.117,1,-23.675,1,0.0707,0.822,0.898,0.054,131.683
1937,focus,1NtOid2GxikfUkQajrvWye,0.178,0.0898,0,-19.909,1,0.0438,0.283,0.872,0.325,97.867
1938,focus,5awvTpCzdXeW7bSTR35yUq,0.298,0.0325,1,-30.361,1,0.0636,0.928,0.448,0.0301,135.327
1939,focus,4vQPpmTWJi6DLhJWxoMl7k,0.157,0.0259,3,-30.007,1,0.0509,0.976,0.532,0.0298,70.847
1940,focus,0DRZNMwqpiXegLBa4cwFCU,0.174,0.0311,2,-30.895,1,0.0714,0.954,0.725,0.0257,118.739
1941,focus,3ef2ED2zxeucJfi7aMmL6O,0.114,0.0725,9,-26.161,1,0.0571,0.995,0.997,0.0222,74.861
1942,focus,0HHD15EtlOlpYmrYInqXjR,0.172,0.0266,2,-30.8,1,0.0666,0.953,0.781,0.0263,125.602
1943,focus,4LT51chp62pm3MNGp7mhFD,0.189,0.0628,7,-21.752,1,0.0544,0.936,0.935,0.153,73.503
1944,focus,1Mb9AEykvFRq17KcIgtJ3v,0.193,0.0836,2,-20.532,1,0.0436,0.353,0.859,0.198,140.841
1945,focus,5AHgXRruc0s1h1avTEomFP,0.399,0.0296,6,-28.067,0,0.116,0.84,0.624,0.494,80.025
1946,focus,0OuwjKdHaMMcWVKgteV0uM,0.132,0.000515,0,-43.001,1,0.0593,0.969,0.561,0.0323,77.46
1947,focus,3CkSw7Bh0TEgCfCmkrHpMR,0.146,0.00692,3,-33.808,1,0.0429,0.968,0.45,0.0272,138.476
1948,focus,1cSoqc8PHiQ5LyCYwOQExm,0.164,0.127,6,-15.626,1,0.0521,0.394,0.875,0.0256,111.593
1949,relax,2658cJUSWcDuJc17kGNxz0,0.226,0.029,0,-31.866,1,0.0462,0.991,0.961,0.0473,67.719
1950,relax,7HMqoo6TbtoZLHwqkfp7Lw,0.149,0.0225,5,-32.266,1,0.0383,0.935,0.929,0.103,138.34
1951,relax,5tsQhyjJMfW3SQxvRYbisr,0.156,0.0316,6,-28.77,1,0.045,0.988,0.965,0.0283,136.526
1952,relax,0pIQQqzZpzh00oTnY1VhXi,0.177,0.0135,9,-32.08,0,0.0513,0.962,0.978,0.0338,76.594
1953,relax,2TK0Gj08vuHilRcWTZL71t,0.172,0.00906,0,-34.547,1,0.0373,0.97,0.939,0.042,113.89
1954,relax,3LY29xvoOtBkKNQZATGeuH,0.13,0.122,3,-31.47,0,0.0434,0.741,0.704,0.127,145.54
1955,relax,62krEYE0pAeYcEeDIuLThF,0.258,0.0365,0,-29.232,1,0.0377,0.971,0.861,0.124,68.937
1956,relax,60jmPhNn2QVUPRfpjZZUB4,0.16,0.027,5,-28.204,1,0.0563,0.934,0.882,0.139,70.126
1957,relax,199TOFLcLwoW2knx6OTC0l,0.155,0.0276,11,-24.866,1,0.0424,0.982,0.911,0.122,69.694
1958,relax,4GlveryProx302jQ9hHjqe,0.0809,0.0814,0,-23.336,1,0.0417,0.796,0.946,0.194,170.435
1959,relax,7DEcoyUFy04Zhe89uthswA,0.134,0.0413,9,-28.929,1,0.0607,0.979,0.815,0.0444,144.693
1960,relax,7wU6EBFCXEYad8ok9ivBBY,0.0813,0.0152,4,-34.026,1,0.0465,0.919,0.846,0.0555,172.595
1961,relax,6TYZYNqAoYfE64csvrZyoy,0.153,0.00274,1,-35.487,1,0.047,0.977,0.554,0.033,134.727
1962,relax,2aO1Kx044UxkdUn9HMjsnY,0.17,0.00336,10,-40.073,1,0.0564,0.992,0.9,0.03,137.464
1963,relax,0ov4xf6xaae92Ob0fppnSv,0.158,0.00618,0,-36.131,1,0.0458,0.98,0.848,0.0383,132.79
1964,relax,4Dduhh8xWr0XCBoVJthchN,0.202,0.00618,5,-33.929,1,0.0487,0.968,0.957,0.0601,63.358
1965,relax,5dhqtdFkbImE42rg0gbpIk,0.235,0.0252,5,-30.271,1,0.0831,0.991,0.78,0.0634,134.35
1966,relax,5HfIHltHzu31DBzxJwoVQg,0.155,0.00714,0,-36.868,1,0.0555,0.971,0.87,0.038,142.061
1967,relax,6ICoijQw5AmAB9OWQu0EqR,0.162,0.00801,0,-32.678,1,0.0459,0.961,0.946,0.0293,67.496
1968,relax,1ytBTJUCVq3ljXsEri2Bel,0.2,0.0159,10,-32.112,0,0.0424,0.989,0.827,0.0336,67.532
1969,relax,0btPgQRq46JCg9Yu3buYWg,0.197,0.0604,6,-28.698,1,0.0445,0.826,0.854,0.065,63.521
1970,relax,3Gyss6Qzd4cHxfxciKAPc7,0.0656,0.0325,10,-32.415,1,0.0398,0.882,0.659,0.101,71.591
1971,relax,63kG8LOsD5GLmjW62S2rBA,0.183,0.0344,5,-28.176,1,0.0461,0.946,0.873,0.037,136.979
1972,relax,7J3bfg7BXmToxDWWKglGD5,0.291,0.144,0,-22.11,0,0.0354,0.972,0.98,0.0381,59.867
1973,relax,5zeo2UddrkVqbHg7dt3jYb,0.145,0.0114,8,-37.291,1,0.0382,0.962,0.901,0.0362,71.013
